CLOUD_COVER,ANNUAL_RAINFALL,JAN_FEB_RAINFALL,MAR_MAY_RAINFALL,JUN_SEP_RAINFALL,FLOOD
53.511081684676654,750.3705782358634,67.66035019518002,216.76957270280974,450.27876137738525,1
16.62457569401917,484.0491687864019,209.9928958747805,23.9077288295225,131.6002643648292,0
54.46972249101566,749.9453907299619,57.286376780260056,303.84307540258146,351.9618797107623,0
56.204604198820526,825.7773746395096,28.469430329969335,164.28581549333137,551.2728768723052,1
100.0,1354.7274315221177,94.15817264015499,50.371500930286544,1038.7259188235873,1
51.15278070437755,960.2333338983024,51.771948815996794,204.63929635206875,648.5064420272754,1
61.03094684667225,604.0336912819583,66.63008169441453,87.55037618632326,368.03515616575226,0
54.305764605895135,451.8521079857227,20.699311838629825,64.41993031171769,177.66514199258694,0
31.62643924760936,1174.4415141944164,103.0097301949026,86.18636738355575,911.3870952987711,1
77.85645629030041,713.6854019887785,45.220481934817386,191.92535096827535,358.00239193639595,1
70.03866065373549,822.3382962427356,81.36067769301086,61.311329474067755,550.438227460828,1
70.82063894086093,703.3794244618445,244.50349787847284,15.90725013597434,368.61837445857424,1
36.81225090410522,807.9535435887199,54.70663886195475,89.40337302212312,587.6468887196048,0
83.05588621872198,1360.8674990707507,112.95382662595797,273.6380045864423,889.9681269480541,1
26.962978744154384,1076.2027273597657,57.73935662278794,271.41373577706423,696.7398148839924,1
66.73714187600541,645.9352541648333,38.441423359967025,86.09828773961435,407.05114738827905,1
98.80911251619958,1218.7475944106538,160.82359775039902,83.89511829712521,922.7669307709643,1
35.18927349738623,1305.336608007194,9.269420596349558,80.17153311752679,1158.7586503890243,1
43.67404540794456,1040.0205500356403,133.40251350992312,77.60258610873696,791.5585874194528,1
56.993027301752825,663.9740078745893,7.906890676788613,81.56123451590938,375.18408799747317,1
44.93048691767601,1031.3941885030063,124.1993528419974,149.28016011914283,732.4762414193408,1
23.986731378677348,1406.2963976446597,67.40644433002149,277.66982941275154,787.2700086703774,1
56.371259496120544,579.3772757584212,28.542613961308547,61.23249234009744,411.42802229530326,0
33.7539257254779,1338.639513254337,47.77906172747506,70.3470559388017,1158.6748743960118,1
64.47184861270364,1175.6960088752992,108.75941833659678,160.4903298830384,868.9205102980162,1
36.61151531532394,892.9550032979603,229.67363553055822,198.87365610983346,423.4202001197637,1
85.99868810035079,478.3555816137793,14.122055478033644,38.25155573456745,374.957778704099,1
39.334934153275256,1622.6794184200787,30.191316618196325,340.6800353088737,777.7758478418772,1
48.55876967588649,1493.7539727947874,18.864343944964588,101.41585347536109,1322.5296758169902,1
71.27034434739339,442.5920671783633,57.36965640658092,41.45069906923016,223.07165999782072,1
30.382713671320897,837.1457238422,126.48472690084971,36.65255700284617,602.9445948771739,1
59.54919869208259,1065.3955569497361,16.30011978036,34.75471369349912,725.4125009754331,1
81.14285508564856,1302.7700826575522,66.04434262566417,250.81999259859109,885.716010004333,1
22.85033530877545,1016.2346706149525,123.75345387184939,133.34387334219366,729.2724583342529,1
58.692677170646085,718.6488072334514,47.21367770334556,252.23125412390598,360.7674361009513,1
60.19765588496847,762.8139708370967,77.4770793110498,117.03518753112556,207.24411995519966,0
70.6364574355462,951.6224964971898,153.00998309712614,247.90627729399543,398.96210743698146,1
30.26098578243836,938.9529838060869,25.243149590242982,115.05652107743009,716.2115779144532,1
28.590867738314472,568.308010789025,10.54260909347427,179.97599228070865,338.75769795839966,0
65.43883131233795,1208.92935783308,84.57326017372628,122.49212079356683,958.9348009867323,1
60.93969346466372,672.7290341487347,86.28055007649301,110.33626459131578,442.21932267850957,1
60.00985700691753,456.5228481134085,44.53878382108685,65.97731423563297,326.4114538639443,0
61.928964189939514,1017.7090563183662,37.50696617370972,195.79377391991764,639.3481749031047,1
41.399505568430186,668.0116899299265,68.44588746975118,55.08879916489135,417.06315589936554,0
59.64507394322007,684.100920889516,24.80803582490065,195.58883842739118,369.1216861494482,1
60.86144946597362,1617.9805586759464,24.846013724480272,137.37633134713641,1238.1081758274056,1
40.71297163947264,786.1428703210383,108.2631561409623,198.88490467845017,337.5393592313794,1
92.31549022289514,583.2063315450121,23.199771423499275,145.2811144878045,390.89080830375144,1
64.47665841823576,1005.606372852948,11.359917035211948,264.68368519551757,644.3718917472922,1
31.17393005594703,1315.14484220032,37.44166619696543,168.96786589445426,951.2907701767848,1
68.1310721726766,882.393138015008,45.44561411178644,139.30290333308938,611.8291168648242,1
35.50636659545357,702.657156348555,93.48726485987207,14.018067335904824,503.13328298124515,0
70.74169207484904,1645.046992917542,40.32682069093168,271.27012510953426,1314.3828789296813,1
78.17191158014808,637.5882377266283,170.39492387852422,34.409446487479684,380.45651368250265,1
38.58635363296579,618.8467269757216,71.17024509218342,44.75837081380968,381.54209706959097,1
74.26752258488644,659.9695027421384,33.032637392528315,210.7225766447783,340.41976670454886,1
63.25561853872996,834.3444480387866,90.69080287202155,130.09805230213885,591.5249920045337,1
71.4412031998898,643.1025366554622,168.39763287841595,35.74321890367832,283.15992657305844,1
92.93585965307895,503.9961423701663,106.2127038623546,83.80906695358496,240.76356487398135,1
50.09223767994259,759.0285374192097,15.274379932396782,262.55091621170357,390.2136668001209,1
39.925276712850206,387.3938440050396,48.73929798412426,142.4409801526127,172.1125095534734,0
37.209711407489536,780.0052183791022,80.4395919270062,132.25487998912035,550.5723495773225,1
38.68379430069123,866.6891830808108,103.16217922511223,76.42800768418705,592.3454779242857,1
53.45796581171792,1120.3754372952362,57.646858527876866,215.4114209567356,647.5747471777029,1
61.823039496332875,1072.908152895889,51.44065924853419,119.42531740959203,749.5146337062266,1
60.53381598660038,934.0069968365557,208.98067702962118,190.8108288592915,396.5419156078921,1
71.54366498072048,1172.7449216897915,107.30646228581266,70.63260662666781,893.8355386776931,1
55.26003783755814,1385.4981548270646,90.89309612632731,418.6678112770014,847.5094930559571,1
84.07068154314634,602.888082089386,41.79239902552717,292.12399352521186,259.77140205479174,1
49.70686333524088,1024.5693841548575,24.464771742568352,141.43934563046471,465.04367216659443,1
100.0,423.88116423097637,92.0353179475866,162.1899788869167,96.74887888377258,1
67.51334695530012,1154.0161146961489,115.52301707280617,84.39608165356279,900.5112319704219,1
37.856848871674345,1099.0931995802207,66.37810683485826,200.46841398911724,742.5008227380677,1
33.582150038777755,1171.6242032796579,107.50640905660477,17.4765438614694,1009.2576616480357,1
64.64944830486371,692.7615779261589,109.42051604318424,337.5076733423229,186.8900559017181,1
50.53074429348298,1204.6553295331682,120.82961159730644,193.15954769305867,621.0697784117451,1
69.28000988184183,539.2661242445522,14.990123825404456,60.25512204553022,353.8112777976579,0
64.4647524914709,641.7708100920386,49.877130463388504,332.51872569073413,129.91175946374,0
53.54342174686254,1372.0650178046121,96.00716642581355,397.1061542414341,800.8550082524739,1
38.0641256386319,645.5214291311635,69.2701425910637,167.88037833623667,225.84239173564325,1
24.70305550628271,938.8869749941142,109.65713008746734,71.54400550864729,578.464791350596,1
46.06970095865958,647.3768252977637,90.8541375899849,133.64797612240565,351.48127941897786,1
72.12797588646944,800.1919476749187,5.835590263631452,183.51308158906912,525.3044319510989,1
59.28187488260408,1258.2862942390798,140.88886991243274,158.98049898772732,755.0533070260475,1
30.085224425760238,720.6773682608921,44.8707541864949,60.26221435373009,526.101813448281,1
58.46361851702364,557.4749728353444,31.30121447456763,181.41228414262437,279.83830747944404,1
62.706347594576734,1721.3211351930722,137.7475864440916,260.6830442386268,1254.1835905775358,1
37.32285127597734,611.6368896182379,103.87421847523936,49.39932159290257,399.77705510450767,0
58.07450211891056,607.0074958157467,150.87806472303228,54.34296870376973,313.18202887102353,0
56.16417436892,680.1302829241048,81.08807240246034,81.85999949446123,457.0264949843663,1
32.14059404338754,439.5361625345315,49.35769840527237,111.98913697052164,189.76106122441453,0
62.155747206965664,670.5224780311024,74.3487350791678,218.83777908204763,329.8437597522938,1
66.21569052736469,810.738378803222,26.386561080077104,258.92025017382224,413.5980539577539,1
76.66102486350553,760.6306332216993,18.371106813554775,69.19905915938801,549.1525773757454,1
76.07604104069806,819.3035645484601,39.16534071712685,148.43800838110997,492.2075835693909,1
27.446612640858177,1181.422969726922,181.37245630243962,252.55758415606866,621.9606043267314,1
36.243499201697546,1116.0345123657453,42.64925841309845,432.9380072478819,467.3495173675232,1
65.3007053441732,1095.8795934112532,11.655257022013153,147.92945652306503,842.4039775446872,1
65.27571901824417,979.6731301923236,58.93582787933422,153.29886053748118,679.5927056517081,1
65.30095372612095,859.8828804950102,42.1723395468175,168.54260506855016,596.2440242784696,1
100.0,1310.7557107186703,142.6176472028115,103.9071186952902,915.4138808292454,1
66.41781021386333,1284.646601920453,172.9297787590038,140.57013831342326,915.3610009624425,1
77.71131280361197,597.7786231340715,47.51368409433225,22.210700948236685,512.0035247737547,1
74.08003526986406,605.3372156943909,81.03100815984558,84.7359346890047,388.73718377996795,1
68.02782502611596,960.6346960517609,86.04229228333165,179.62124776951018,538.2137595386259,1
48.69461510719309,711.2464045082758,64.18569856410093,66.13287878455715,445.3208081800386,1
70.17938440986535,760.9838713789743,55.462582781572216,222.02620386027823,380.02175309804875,1
39.54349570924856,929.4122990131193,29.422922190160268,30.41112781616684,526.7148322639719,1
50.26362786519982,924.9132814094911,9.554360771929556,216.7296974161296,586.4076398605843,1
45.29272904341793,951.8844715198286,29.265220064832654,216.36654314600293,662.3197669897912,1
56.63748278772645,1532.3261369962522,62.450107101664834,437.57341246950375,991.7152542604787,1
100.0,797.6389497557115,16.331042077496406,101.01866510296097,554.8852344636994,1
17.654696148165037,905.5186562904021,77.95292010906714,130.1746683714985,473.1172135166802,1
68.72520380749027,1265.5242031641112,70.31209064708568,317.8113612601327,790.4401718213164,1
22.745682576206967,747.0182758192932,42.23352949284991,293.5052156284238,296.5913821692431,1
45.56136268421133,588.4734219343288,53.59940523785138,242.49895517264738,173.33645271024722,0
76.77901193934733,1150.0538643020664,19.55666561458592,162.52390847722796,616.4927091126017,1
56.285600381909255,997.197097659724,119.34879640944689,312.6151894206431,398.91014544374633,1
33.445104441413875,1259.3845872864713,117.95821147385274,530.7824126413846,416.0216916294284,1
40.693925814800636,548.3659005068862,23.213333910903703,190.30014540928698,292.4417164167582,1
68.59195497869352,1088.0447842004703,23.87688605591069,134.40539220912999,874.1405683734421,1
40.39266736565727,464.63693782952095,29.624849876296754,204.81264136690052,178.05588015542426,0
59.329171791639496,968.0367602211843,99.39225875423446,146.56077002578633,649.5649464293543,1
55.911436798076274,762.0814825829524,85.84663659159808,107.35433924026623,476.75015841833806,1
41.96799304788366,1492.298147179149,136.69319075866298,222.61273186587286,1024.0049763664656,1
97.87888178650651,1112.627345020845,147.13924462202257,90.83634559678632,792.2781421074492,1
67.67838044636022,500.5069972869792,14.738845046877655,187.84591480403267,246.76826328018723,0
14.497148266847859,848.9319708452684,96.9048395936193,37.0998320740234,679.9235013245818,1
58.729086295388555,1214.0025467356409,143.21472986701318,346.60031201015056,607.0041687926748,1
41.76427070463224,723.8979429984425,50.860306860591834,73.1149289781911,457.5565206897499,1
72.04866669592448,836.6793421812464,65.45781988396202,44.08110677737499,652.1323942050508,1
39.14958523134599,693.836279161174,58.062294610365484,287.3888248429792,329.39878067837395,1
52.70527117066202,1048.6523960032437,60.105310445532766,320.3449436428996,503.049031142021,1
65.09974557960915,833.4361176837198,119.0684359732048,160.38110600578102,481.4297086036384,1
72.31510388340243,653.2379026669196,203.9744770262975,121.77959227926068,301.4891195441255,1
30.994071858884475,754.8112888388057,166.47557573968692,102.74942877066356,399.4447664147445,0
48.30997528318103,733.5828197758864,43.920256766892564,154.7628190413781,361.92539440650995,1
45.50109377678088,856.6974318784853,81.21975330019231,126.47024292718572,586.1789001740246,1
41.93341534852576,1056.9671906612402,33.83119884211568,116.15334549631288,900.879010190853,1
90.30908480562194,387.99749050341165,36.98737111339574,67.23962163565943,214.1288728367993,1
63.09963421921911,760.9062484353055,63.25741908413632,52.91111337366211,595.6993930039005,1
29.782320913299095,626.5473420769074,36.115012832477106,137.8795163705712,354.38110464141755,0
73.35723894109552,1046.7795521289022,40.97504035941597,151.68708384134547,766.4413781388965,1
97.44312394025266,806.5502503357984,79.80940139303269,76.33561407003421,591.8521349528775,1
75.64930521102293,418.44264300231305,95.94260391784032,84.68674383131516,182.10809525357854,1
24.612600680919734,980.4710083627872,94.13191238009544,151.44914126129817,526.953556995521,1
45.31531854267497,729.7772331901713,94.79945166013522,65.87401364383432,444.19851544651954,1
80.33822298373245,619.6421353291022,21.002567206699435,248.2744973754506,228.26320890795427,1
40.846610687624384,733.4271231900312,34.50850761225288,183.11767771781322,357.0274670303702,0
63.87638856292457,730.850781222176,68.64502111638011,75.79949732111578,514.3196719326143,1
70.49268106858673,924.3914908599515,138.84300951804576,177.23111998445393,363.00609822921655,1
36.46139056843834,1268.0813987366946,278.3998326719834,67.13747134972576,812.7564266756895,1
53.809492878764,837.2298283156894,83.61871680687658,216.99281337394802,441.9858011621676,1
0.0,631.8620891672778,111.30114244607098,69.20542738556128,342.55609117566934,0
34.51224717331421,738.185380771617,18.68038355520771,120.14988773251216,529.8983671315531,1
49.948636972136796,870.9264086407583,109.23243146826633,143.49095453762638,567.2176426310024,1
30.04433636070301,1503.494067407779,231.57233823505226,317.40463115682473,770.1273812743042,1
87.6482260786327,631.4556523806829,34.396421774415764,72.67796369802736,492.1637268167139,1
26.397172440787347,702.2055507082277,42.124035899982644,70.420575297258,554.8488091334051,1
46.19911026606032,639.7093927259579,121.6363363953758,39.18591724459049,398.83921468066865,0
57.61481154572183,1522.6790182027346,67.98633213721055,374.71427470574963,1037.1998450717008,1
83.82546578132231,750.665314311046,8.552350662297568,133.09841370447737,589.9695243340194,1
26.282756976411214,850.6725859545807,44.306575922356245,251.97025347412114,520.6619504204197,0
78.26327504309918,665.0968671409013,172.45570855105868,85.79808772493342,363.0077869612308,0
55.20466122039174,1080.62212115597,53.27377495066667,91.75013921178524,822.2492167738264,1
35.36982697904098,424.7053791129066,53.238330689599714,125.98571855575102,170.0893544667076,1
64.24206948526542,940.0576143547261,116.3770522913332,128.54220104272656,531.5442504467928,0
58.981193911469404,650.0213739320153,85.8137621952138,200.16992988675491,331.9829474661735,1
42.99566245682411,954.1037612825506,50.97977993002559,135.70274625042373,730.1747278751582,1
56.39604169980038,811.1078271574022,39.7853339109246,99.85218008640148,570.2448025286823,1
47.2937280627648,1317.2768466614805,364.35258114457827,378.9495541441162,524.7720740902006,1
57.27034690502496,549.8062927403827,153.81081943193297,66.52930952736828,262.76249805891274,0
68.24261349042094,663.2598206733339,94.77445093016499,72.98196639496065,461.3830408831448,1
86.72033632290704,780.800820802141,99.10870549282835,67.26610174445062,582.4034747099315,1
30.243690023463017,1083.538010874399,60.39582098799975,205.06922147906235,770.4014280117843,1
97.66066749312533,1051.3985671743108,85.07214190071302,173.7681341597051,622.3862919933741,1
15.958244009549965,927.5204638257269,55.490043917416514,116.4949983814631,730.1357956757781,1
51.964298099288335,483.81738310640696,31.65722277767326,64.60992179730285,203.87766101622196,1
66.76634412969153,908.195718675046,87.50085665134708,143.0829693132543,518.2500993192175,1
60.61983735470065,1119.576197676008,51.751373695827084,223.16142342914245,786.2412332150951,1
42.546009603588125,612.3618107493728,90.79838840933246,325.3330440278161,108.80178484031929,1
50.83755499285449,715.8794834141688,103.17099033923911,83.11020081156606,422.3709949100358,0
45.139981306823344,933.1527675346888,94.23787887539099,116.21471193654743,585.4215348519829,1
43.21270486111577,1080.5897367396071,29.35867057237655,172.690890858308,841.3322269618432,1
71.99204194042049,801.1196392939088,47.35310720641217,99.13463231261724,506.1700750771329,1
62.140309719300944,665.5497444736083,52.55984249066627,44.77507210351903,475.48156711245935,1
41.14180809478692,845.3220434810402,130.8201621143508,116.6192334257697,558.232923689426,1
72.99199750866501,857.8413377845482,126.23198567454766,49.73567174419286,588.3933162105649,1
61.14599041753219,601.3013557199694,36.327509182386486,235.09698375929588,290.60595074400413,1
71.2572423767792,573.1387428476656,20.508176411779296,104.84676176208956,362.6635296118433,1
67.59257683847224,624.0159787039233,286.90057757243676,124.67832798758323,151.87458050735094,1
38.420099781558555,595.232816235589,91.61714075257873,74.44796228381178,332.0122204453695,0
43.79637919606061,498.7723881537463,17.830952041265018,127.97483808094324,251.65021869676752,0
69.94587210246523,809.9482324449139,41.54806510728574,278.77130540412,289.035980313562,1
67.2074053086693,1836.6055354146306,134.54307561248794,251.02342470409747,1319.2141884202792,1
54.581968120717036,1231.2138966757343,243.1209311886026,56.22577941014989,815.7798806415567,1
57.34654766617564,497.9922287338779,217.4720605382654,7.460025242575583,255.15901975837204,0
80.5532979157685,590.3230471321044,88.87811542930636,117.24213068280966,217.72467785217938,1
43.168572223283405,578.2065307673371,66.84112904254364,105.35451032117234,343.3992046821759,0
65.94194762340075,374.98565837861986,26.819714127010805,100.85808270688291,213.15648577158882,0
50.95614695132212,1015.8334300524016,71.1901518196594,87.07116908410649,550.3093948313344,1
50.646375935455595,679.8219986141419,30.296127500423907,55.18357877221278,545.1837522057974,0
76.9755370397438,1004.9823311488647,47.73505086058285,455.648703296498,286.4570567064418,1
71.5083269797606,1286.8065868765043,121.54870578613112,374.51017588442943,682.5327510682324,1
71.27019272001277,961.4438125260037,55.27004927547506,97.815382544803,682.9127155161952,1
81.10957614308658,603.224913613835,52.35796189734154,141.7465717916308,323.45189343912625,1
55.420076832655184,623.2458815090141,64.10757289278469,237.68853776963354,280.86312812082093,0
68.63905942589928,977.7896476502647,314.24172586660245,141.43795753655843,379.51401066590245,1
48.79466486813088,858.4972434692887,24.15342780676297,92.29075485319157,639.3208903959188,1
61.483327049768846,1490.6751183326905,82.23412202272792,45.46878286605065,1261.3148443999667,1
52.397138912646305,1058.6846647765426,204.95954076373366,131.08254562542035,631.2396661969431,1
56.93991929985437,427.516700145384,63.960979977355954,50.366447383307005,242.26461720683855,0
66.90314050873828,1128.6201613790283,151.9152210159071,267.2898604896689,566.1142407444739,1
38.63558633533055,776.1718328235738,19.111726687108373,127.17016709037335,506.78278349915286,0
96.84774551370921,883.5440159894016,56.724543141348356,181.62887760930622,490.8166787034729,1
34.87965237000596,426.70036706739063,33.29937801957478,103.14487939774801,216.85878269846506,0
30.71622774424536,915.4929508923509,63.4397825244326,217.86057100186073,565.2816391296662,1
78.16221747000135,672.103342905478,64.47963787252691,81.81324760594583,469.4374670714534,1
70.83325387925872,556.6153499444218,69.70806047587992,157.4515920310934,236.1375872404428,1
67.4823963410431,1334.5655644731899,120.77809235473401,100.46123183195154,1094.5226596355383,1
